"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA FLORESTA NEGRA","Brazil","Mato Grosso do Sul","SETE QUEDAS (MS)","Uso Sustentável",1.236,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_FLORESTA_NEGRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LAGEADO","Brazil","Mato Grosso do Sul","DOIS IRMÃOS DO BURITI (MS)","Uso Sustentável",1.241,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_LAGEADO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LAGOA","Brazil","Mato Grosso do Sul","CAMAPUÃ (MS)","Uso Sustentável",4.034,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_LAGOA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LARANJAL","Brazil","Mato Grosso do Sul","NOVA ANDRADINA (MS)","Uso Sustentável",2.758,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_LARANJAL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA LOANDA","Brazil","Mato Grosso","NOVA MARINGÁ (MT)","Uso Sustentável",2.79,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_LOANDA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA MARGARIDA","Brazil","Mato Grosso do Sul","BELA VISTA (MS)","Uso Sustentável",1.237,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_MARGARIDA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA NHUMIRIM","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável",2.755,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_NHUMIRIM"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA RIO NEGRO","Brazil","Mato Grosso do Sul","AQUIDAUANA (MS)","Uso Sustentável",4.037,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_RIO_NEGRO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA HELENA","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável",1.135,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SANTA_HELENA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA SOFIA","Brazil","Mato Grosso do Sul","AQUIDAUANA (MS)","Uso Sustentável",2.773,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SANTA_SOFIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTO ANTÔNIO- LOTE 1 C","Brazil","Mato Grosso do Sul","ELDORADO (MS)","Uso Sustentável",1.981,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SANTO_ANTONIO-_LOTE_1_C"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO GERALDO","Brazil","Mato Grosso do Sul","BONITO (MS)","Uso Sustentável",2.772,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SAO_GERALDO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO LUIZ","Brazil","Mato Grosso","CUIABÁ (MT)","Uso Sustentável",1.217,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SAO_LUIZ"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO PEDRO","Brazil","Mato Grosso do Sul","ELDORADO (MS)","Uso Sustentável",1.98,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SAO_PEDRO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO PEDRO DA BARRA","Brazil","Mato Grosso do Sul","BONITO (MS)","Uso Sustentável",2.752,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SAO_PEDRO_DA_BARRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SINGAPURA","Brazil","Mato Grosso do Sul","BONITO (MS)","Uso Sustentável",1.24,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_SINGAPURA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA TERRA NOVA","Brazil","Mato Grosso","SÃO JOSÉ DO XINGU (MT)","Uso Sustentável",2.114,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDA_TERRA_NOVA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDINHA","Brazil","Mato Grosso do Sul","AQUIDAUANA (MS)","Uso Sustentável",1.242,"cnuc_2025_08.csv","RPPN","RPPN_FAZENDINHA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FUNDÃO","Brazil","Mato Grosso do Sul","COSTA RICA (MS)","Uso Sustentável",3.18,"cnuc_2025_08.csv","RPPN","RPPN_FUNDAO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HOTEL MIRANTE","Brazil","Mato Grosso","CHAPADA DOS GUIMARÃES (MT)","Uso Sustentável",2.12,"cnuc_2025_08.csv","RPPN","RPPN_HOTEL_MIRANTE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUBRAN","Brazil","Mato Grosso","CÁCERES (MT)","Uso Sustentável",1.228,"cnuc_2025_08.csv","RPPN","RPPN_JUBRAN"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LOTE CRISTALINO","Brazil","Mato Grosso","ALTA FLORESTA (MT)","Uso Sustentável",2.131,"cnuc_2025_08.csv","RPPN","RPPN_LOTE_CRISTALINO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NELSON MANDELA","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Uso Sustentável",4.79,"cnuc_2025_08.csv","RPPN","RPPN_NELSON_MANDELA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PACULÂNDIA","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável",1.232,"cnuc_2025_08.csv","RPPN","RPPN_PACULANDIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE ECOLÓGICO JOÃO BASSO","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Uso Sustentável",1.223,"cnuc_2025_08.csv","RPPN","RPPN_PARQUE_ECOLOGICO_JOAO_BASSO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEUGEOT-ONF-BRASIL","Brazil","Mato Grosso","COTRIGUAÇU (MT)","Uso Sustentável",1.923,"cnuc_2025_08.csv","RPPN","RPPN_PEUGEOT-ONF-BRASIL"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIONEIRA DO RIO PIQUIRI","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável",3.045,"cnuc_2025_08.csv","RPPN","RPPN_PIONEIRA_DO_RIO_PIQUIRI"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL POLEIRO GRANDE","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável",2.754,"cnuc_2025_08.csv","RPPN","RPPN_POLEIRO_GRANDE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DE PEDRA","Brazil","Mato Grosso do Sul","PARAÍSO DAS ÁGUAS (MS)","Uso Sustentável",2.753,"cnuc_2025_08.csv","RPPN","RPPN_PONTE_DE_PEDRA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL DO PANTANAL I","Brazil","Mato Grosso do Sul","MIRANDA (MS)","Uso Sustentável",2.756,"cnuc_2025_08.csv","RPPN","RPPN_PORTAL_DO_PANTANAL_I"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RANCHO TUCANO","Brazil","Mato Grosso do Sul","BONITO (MS)","Uso Sustentável",2.356,"cnuc_2025_08.csv","RPPN","RPPN_RANCHO_TUCANO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA AMÉRICA AMAZÔNICA","Brazil","Mato Grosso","APIACÁS (MT)","Uso Sustentável",1.224,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_ECOLOGICA_AMERICA_AMAZONICA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA DA MATA FRIA","Brazil","Mato Grosso","CHAPADA DOS GUIMARÃES (MT)","Uso Sustentável",1.225,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_ECOLOGICA_DA_MATA_FRIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA JOSÉ GIMENES SOARES","Brazil","Mato Grosso","NOVA CANAÃ DO NORTE (MT)","Uso Sustentável",1.227,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_ECOLOGICA_JOSE_GIMENES_SOARES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA LOURDES FÉLIX SOARES","Brazil","Mato Grosso","NOVA CANAÃ DO NORTE (MT)","Uso Sustentável",1.226,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_ECOLOGICA_LOURDES_FELIX_SOARES"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA VALE DO BUGIO","Brazil","Mato Grosso do Sul","CORGUINHO (MS)","Uso Sustentável",430,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_ECOLOGICA_VALE_DO_BUGIO"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA VERDE AMAZÔNIA","Brazil","Mato Grosso","APIACÁS (MT)","Uso Sustentável",1.23,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_ECOLOGICA_VERDE_AMAZONIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA NATURAL ENGENHEIRO ELIEZER BATISTA","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável",2.184,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_NATURAL_ENGENHEIRO_ELIEZER_BATISTA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA RAMA","Brazil","Mato Grosso","ÁGUA BOA (MT)","Uso Sustentável",1.229,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_RAMA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SABIÁ","Brazil","Mato Grosso do Sul","APARECIDA DO TABOADO (MS)","Uso Sustentável",2.76,"cnuc_2025_08.csv","RPPN","RPPN_RESERVA_SABIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RUMO AO OESTE","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável",2.762,"cnuc_2025_08.csv","RPPN","RPPN_RUMO_AO_OESTE"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANGÉLICA","Brazil","Mato Grosso do Sul","RIO BRILHANTE (MS)","Uso Sustentável",3.046,"cnuc_2025_08.csv","RPPN","RPPN_SANTA_ANGELICA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA CECÍLIA","Brazil","Mato Grosso do Sul","NAVIRAÍ (MS)","Uso Sustentável",2.59,"cnuc_2025_08.csv","RPPN","RPPN_SANTA_CECILIA"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA CECÍLIA II","Brazil","Mato Grosso do Sul","CORUMBÁ (MS)","Uso Sustentável",2.751,"cnuc_2025_08.csv","RPPN","RPPN_SANTA_CECILIA_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL UFMS","Brazil","Mato Grosso do Sul","CAMPO GRANDE (MS)","Uso Sustentável",2.77,"cnuc_2025_08.csv","RPPN","RPPN_UFMS"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO SOL II","Brazil","Mato Grosso do Sul","RIBAS DO RIO PARDO (MS)","Uso Sustentável",2.327,"cnuc_2025_08.csv","RPPN","RPPN_VALE_DO_SOL_II"
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL XODÓ DO VÔ RUY","Brazil","Mato Grosso do Sul","JARDIM (MS)","Uso Sustentável",1.665,"cnuc_2025_08.csv","RPPN","RPPN_XODO_DO_VO_RUY"
"RESERVA PARTICULAR DOPATRIMÔNIO NATURAL GAVIÃO DE PENACHO","Brazil","Mato Grosso do Sul","CORGUINHO (MS)","Uso Sustentável",4.033,"cnuc_2025_08.csv",NA,"RESERVA_PARTICULAR_DOPATRIMONIO_NATURAL_GAVIAO_DE_PENACHO"
